title,author,price
 NoSQL数据库入门与实践（基于MongoDB、Redis第2版）NoSQL数据库实战派 NoSQL数据库技术与应用 大,刘瑜 安义 王晓智,¥85.30
 电子商务原理与技术(第二版),徐汀荣，黄斐 编,¥26.70
 Scratch实战技巧精粹：300秘技大全,[日]PROJECT KySS 著，张栋 夏伟青 译,¥125.40
 云计算——在智能交通系统中的应用,梅朵，郑黎黎，杨庆芳,¥34.50
 网络设备配置与调试,郑云辉,¥9.00
 人工智能：商业应用路线图,[美]杰弗里·L.康威德克（Jeffrey L. Coveyduc）[美]杰森·L.安德森（Jason L. Anderson）著，王文彬 王丹阳,¥39.50
 HTML5游戏开发技术——Egret Engine,"辛子俊,林雪莹 编",¥16.80
 HTML5与CSS3从入门到精通（第3版）,［美］Terry Felke-Morris,¥34.50
 AutoCAD 2018中文版室内设计实战手册,陈英杰 马丽 菅锐,¥34.90
 Windows 10+Office 2016 高效办公,刘春茂、刘荣英、张金伟,¥39.00
 基于MATLAB的电力电子技术和交直流调速系统仿真（第二版）,陈中,¥29.50
 C++程序设计基础教程,李青,¥26.70
 5G终端电磁辐射测试技术与实践,齐殿元，林浩，林军等,¥49.50
 体验文化：社会化·生态化·智慧化,胡晓,¥49.50
 C++开发手册：基础·案例·应用,明日科技 编著,¥125.40
 中文版Photoshop 2021从入门到精通：案例视频版 PS教程（全彩图解+高清视频）,唐莹 编著,¥42.70
 C#开发手册：基础·案例·应用,明日科技 编著,¥125.40
 让淘宝店铺更吸引人——精通Photoshop网页美工设计（第2版）,缪亮、刘洪霞、傅荣会,¥34.50
 Visual C++网络编程案例实战（配光盘）,梁伟 等编著,¥29.50
 触摸屏应用技术从入门到精通,章祥炜 编著,¥29.50
 网络安全实战——网络安全案例分析与技术详解（视频案例版）数字安全网络战 web安全攻防CISSP Web漏洞爬虫解密通信,长沙卓应教育咨询有限公司 主编,¥65.60
 千山圣境无量观（中国道教文化之旅丛书）,刘明省 等著,¥19.10
 C#开发实战1200例（第Ⅰ卷）,王小科 王军 等编著,¥74.00
 Web安全360度全面防护,王顺,¥39.50
 客服无忧——金牌电商客服实战,猫课,¥24.50
 AutoCAD 2022中文全彩铂金版案例教程,刘静 程艳 肖潇 宋洋 主编,¥34.90
 造价案例计量融合篇——出算量 懂原理,鸿图教育,¥34.00
 算法设计与分析——基于C++编程语言的描述,王秋芬 赵刚彬,¥44.50
 Python数据分析从0到1,邓立文、俞心宇、牛瑶,¥64.50
 Unity3D平台AR与VR开发快速上手,吴雁涛,¥29.50
 深空通信,[美]吉姆·泰勒 主编；李赞，程承 译,¥99.00
 普通高等教育“十二五”规划教材（高职高专教育） 工程识图与AutoCAD,李显民 主编,¥18.00
 数字技术拓展博物馆服务：2021年北京数字博物馆研讨会论文集,北京数字科普协会 著,¥66.60
 单片机应用基础教程（第二版）,郭福田，原大明 编著,¥15.70
 Maya动画特效从新手到高手,来阳,¥39.50
 手机短视频拍摄与后期大全：轻松拍出电影级大片（第2版）,赵蒙,¥39.50
 3S技术及其应用,冯仲科，余新晓 编著,¥11.00
 计算机组装·维护与故障排除基础教程（第3版）（微课版）,文杰书院,¥29.50
 Maya特效技术实战完全攻略(第2版),来阳,¥39.50
 造价案例识图分析篇——学识图 抠细节,鸿图教育,¥34.50
 C语言开发手册：基础·案例·应用,明日科技 编著,¥105.80
 Arduino轻松学,王文韬 刘欣,¥18.20
 TensorFlow深度学习及实践（人工智能科学与技术丛书）,梁佩莹,¥44.50
 LabVIEW 8.20程序设计从入门到精通（附光盘）,陈锡辉，张银鸿 编著,¥24.50
 数字媒体实训项目案例集. 进阶篇,张文忠 刘成,¥37.40
 文本大数据情感分析,高凯 徐华 王九硕 岳重阳 高成亮,¥17.50
 屏幕字体设计：从符号语言到意义构建,万千个、赵悦,¥49.50
 Android从入门到精通（微视频精编版）,明日科技,¥39.90
 Hive编程技术与应用（普通高等教育新工科人才培养规划教材（大数据专业））,"孙帅,王美佳",¥12.90
 中老年人轻松玩转智能手机：智能家电与智慧生活篇,黄华,¥22.50
 轻松学 黑客攻防（轻松学习不求人 快速上手全掌握 图书+光盘 特色服务论坛 云视频教学）,曹汉鸣,¥18.70
 C# 从入门到项目实践（超值版）,聚慕课教育研发中心,¥44.90
 质化研究工具;NVivo10 之图解与应用,刘世闵 李志伟,¥49.00
 MATLAB 数学分析,杜树春,¥37.50
 疯狂造物：3D打印创意场景设计与制作指南,贝勒教学工作室 编著,¥44.50
 Kali Linux Web渗透测试 第3版（影印版）,"Gilberto Najera-Gutierrez, Juned Ahmed Ansari",¥50.80
 Premiere Pro 2023从新手到高手,"杨志,刘畅",¥44.00
 HarmonyOS从入门到精通40例,戈帅,¥44.50
 自然语言处理的Python实践,马坦吉·斯里 著,¥49.50
 这么设计能热卖 : 融入运营思维的电商设计进阶宝典,吴婷,¥149.00
 人力资源大数据应用实践——模型、技术、应用场景,王爱敏、王崇良、黄秋钧,¥24.50
 VSTO开发中级教程,刘永富,¥49.50
 世界人工智能法治蓝皮书(2019),崔亚东 主编,¥69.00
 After Effects 2020从新手到高手,郝倩,¥39.50
 MindSpore深度学习高阶技术,陈雷,¥49.50
 C语言编程超级魔卡,明日科技,¥29.20
 青少年Micro:bit智能设计趣味课堂（微课版）,方其桂 主编，王军、张青 副主编,¥34.90
 中文版Illustrator CS6高手成长之路（配光盘）,李金蓉,¥39.50
 ANSYS 19.0实例详解,李大勇、周宝,¥54.50
 无线传感网络技术与应用,李世钊\\石志远,¥22.50
 中文版3ds Max三维效果图设计与制作全视频实战228例,孙芳,¥44.90
 局域网组建与维护（第3版）,杨章静、陈长伟、钱建军、万鸣华、詹天明、张凡龙,¥34.50
 机器学习统计学（影印版）,[印] 普拉塔普·丹格迪 编,¥47.00
 Spark SQL入门与实践指南,纪涵、靖晓文、赵政达,¥24.50
 Neo4j 图数据库扩展指南：APOC和ALGO,俞方桦,¥39.50
 JavaScript技术手册,林信良,¥44.00
 水下清淤机器人系统及其先进控制方法,张强，胡宴才 著,¥29.00
 计算机专业大学生之路；四年让你变得优秀,史爱武 许超 著,¥24.00
 正版ps教程全套photoshop从入门到精通完全自学从入门到精通零基础教学图片照做图抠图处理调色人像修图淘宝美工平面设,云飞 著,¥16.80
 Python网络数据采集 第2版（影印版）,[美] 瑞安·米切尔 编,¥42.70
 你无法绕开的第一本Illustrator实战技能宝典,王东晓 秦娜,¥49.50
 Spring Cloud 微服务快速上手,晁鹏飞,¥54.00
 五笔打字速成（五笔+搜狗+五笔字词典）,九州书源 编著 著,¥29.90
 3ds Max+VRay效果图制作从新手到高手,来阳,¥44.50
 快捷学习Spring,[罗]劳伦斯·斯皮尔卡(Lauren?iu Spilc?) 著 李周芳 译,¥49.00
 信息技术安全评估准则： 源流、方法与实践,吴世忠、叶晓俊、李守鹏、石?f松,¥39.50
 嵌入式系统设计——基于ARM与Linux,王勇、文良华,¥23.50
 3ds Max基础与实例教程,"叶良斌,王廷银",¥39.60
 深入浅出JavaScript编程（影印版）,Eric Freeman,¥56.60
 C语言程序设计 现代方法 第2版·修订版 编程入门教程书籍,[美]K.N.金（K.N.King）|译者:吕秀锋，黄倩...,¥64.90
 面向AMetal框架和接口的C编程,周立功,¥59.00
 大数据技术基础,中科普开 著,¥24.50
 微信小程序开发快速入门,王瑞胡 代琴,¥29.50
 电气CAD制图与设计(杨筝),杨筝 主编,¥16.60
 深度学习理论与实战——PyTorch案例详解,陈亦新,¥44.50
 Python快乐编程——TensorFlow深度学习项目实战（“好程序员成长”丛书）,千锋教育高教产品研发部,¥29.90
 Python 3.5从零开始学,刘宇宙,¥29.50
 算法入门之西游漫记——Python语言版,叶鹏、沈晓恬、刘子新 著,¥54.00
 Visual Basic从入门到精通（微视频精编版）,明日科技,¥44.90
 Scratch 3.0少儿游戏趣味编程2,李强,¥34.50
 视频会议系统及视频会议室研究与实践,四川大学出版社,¥26.80
 室内设计新视点·新思维·新方法丛书--室内设计制图与CAD,周红旗 编著,¥34.00
 Flutter2开发实例精解,[美]西蒙·亚历山大 等著 于鑫睿 译,¥79.50
 Illustrator辅助服装设计,王宏付,¥17.50
 软件测试与面试通识,于晶、张丹,¥37.50
 互动媒体设计,黄秋野 主编,¥28.80
 零基础学Python项目基础开发:视频案例精讲 Python编程从入门到实践Python程序设计项目实战Python数据,张帆 著,¥37.90
 网站全栈开发指南：HTML+CSS+JavaScript+ASP.NET,曹化宇,¥49.50
 Unity 2D与3D手机游戏开发实战,吴雁涛 叶东海 赵杰,¥44.50
 混合智能优化算法及其图像处理,刘伟 叶志伟 王明威 著,¥34.50
 Linux管理入门经典(第8版),[美] 威尔·索因卡(Wale Soyinka) 著 李周芳 译,¥59.00
 全国计算机等级考试新版无纸化上机考试题库及临考冲刺摸拟实战一本通关.,全国计算机等级考试命题研究中心，天合教育金版一考通研究中心 编,¥12.90
 高效随身查——Excel 2021必学的函数与公式应用技巧（视频教学版）,赛贝尔资讯,¥39.90
 Spark性能调优与原理分析,吕云翔 郭宇光,¥34.90
 ASP.NET项目开发全程实录（第4版）,明日科技,¥44.90
 Android高级图形程序设计,[美]华莱士·杰克逊 著 周建娟 译,¥74.50
 快速入门与进阶--Mastercam造型与数控加工全实例教程,高长银，张永红，赵程 主编,¥49.50
 云计算图像加密算法研究,王会明,¥43.00
 FPGA设计与验证,梅雪松，袁玉卓，曾凯锋,¥39.50
 Photoshop H5广告设计,卢博,¥39.90
 C语言从入门到精通（全新版实用教程）,许东平,¥38.20
 Python入门 第2版（影印版）,Bill Lubanovic,¥61.90
 深入浅出人工智能(第2版),[德]沃尔夫冈·埃特尔（Wolfgang Ertel）著，文益民、蔡国永 译,¥29.90
 HTML5+CSS3王者归来,洪錦魁,¥64.00
 SolidWorks钣金设计实例精解（2014版）（SolidWorks软件应用认证指导用书）,北京兆迪科技有限公司,¥27.80
 微信公众平台Spring Boot应用开发入门（微课视频版）,吴胜,¥29.90
 机器人创新设计——基于慧鱼创意组合模型的机器人制作（青少年科技创新丛书）,景维华,¥31.00
 正确敏捷：大公司如何实现全方位的业务敏捷,[挪威]尤里根·赫斯伯格（Jorgen Hesselberg）王晶,¥34.90
 精通Windows Server 2016(第6版),[美]布莱恩·斯维德哥尔(Brian Svidergol),¥49.00
 AutoCAD 2020中文版机械设计从入门到精通,CAD/CAM/CAE技术联盟,¥44.90
 【领券立减100】从零开始学做视频剪辑剪映手机摄影从入门到精通零基础玩转短视频全3册手机拍照技巧教程摄影后期视频剪辑掌握,赵辛睿，邵建华 吴敏 著,¥154.80
 PHP面试一战到底,闫小坤,¥44.50
 Python图像处理与采集（第2版）,清华大学出版社,¥39.50
 RAW显像技术——Lightroom图像色彩完美处理,"[日]桐生彩希 著,王琦 译",¥33.50
 革新：科技改变生活,《日经商务周刊》编,¥27.80
 AutoCAD 2022快速入门、进阶与精通,邵为龙,¥50.00
 Python强化学习实战：使用OpenAI Gym、TensorFlow和Keras,[美] 托威赫·贝索洛（Taweh Beysolow II）著 敖富江 杜静 张民垒 译,¥24.90
 Altium Designer PCB设计官方指南(基础应用),Altium中国技术支持中心,¥34.50
 新手学电脑即时通,李玫 编著,¥9.50
 手机摄影从入门到精通 剪映手机短视频剪辑零基础玩转短视频短视频营销全套4册正版当当自营同款安卓苹果抖音快手全面精通剪映短,构图君,¥59.50
 HarmonyOS原子化服务卡片原理与实战,李洋,¥64.50
 基于风险耦合的施工现场安全评价与预警,刘梅,¥44.50
 “中国制造2025”出版工程--大数据管理系统,江大伟，高云君，陈刚 编著,¥39.00
 高效随身查——PPT 2021必学的美化设计应用技巧（视频教学版）,赛贝尔资讯,¥39.90
 2062：终结（国际人工智能协会专家深度解读，如何在人工智能的爆炸时代，发现未来，理解未来，改变未来！）,"托比·沃尔什（Toby Walsh） 著,博集天卷 出品",¥29.00
 人工智能,赵亮 张宁 编著,¥27.50
 Python爬虫超详细实战攻略-微课视频版,夏敏捷,¥44.50
 从Java到Android游戏编程开发,刘卫光 夏敏捷,¥49.90
 数据结构（C++）边做边学-微课视频版,任平红、陈矗、李凤银,¥24.90
 计算机组成原理（国家精品课程配套教材系列）,主编 陈念 计博婧 章哲庆,¥20.70
 新媒体插画设计制作,蔡日祥,¥27.80
 Flutter组件精讲与实战,赵龙,¥149.00
 动漫游戏系列-动画制作 第一辑（套装共5册）,孙立军 等,¥173.70
 小玩家大创客——写给孩子的创客启蒙书,方其桂 主编，江浩、陈晓虎 副主编,¥44.00
 网络安全评估（第三版）,[美]克里斯·麦克纳布,¥57.60
 基于机器学习的磁盘故障预测研究,江天明 著,¥19.00
 Visual Basic 6.0程序设计（第2版）,胡学钢 总主编；张德成，魏星 主编,¥26.40
 Java高手是怎样炼成的：原理、方法与实践,高永强 卢晨,¥59.00
 Excel 2016函数与公式从入门到精通,赛贝尔资讯,¥34.90
 Python项目案例开发从入门到实战——爬虫、游戏和机器学习,郑秋生、夏敏捷、宋宝卫、李娟,¥39.90
 Altium Designer19设计宝典:实战操作技巧与问题解决方法,李崇伟 陈宇洁 苏海慧,¥49.50
 最强教科书系列：PPT+Excel商务办公,张栋 (日）土屋和人,¥170.60
 Unity 2020游戏开发快速上手,吴雁涛 叶东海 赵杰,¥49.50
 Python入门很简单,洪锦魁,¥34.50
 Dart语言实战——基于Angular框架的Web开发,刘仕文,¥54.50
 PHOTOSHOP 快速入门与实例教程,邓朝晖 编著,¥19.00
 Windows程序设计基础—基于.NET平台,王新强,¥22.00
 深度学习在农作物病虫害智能诊断及农业智能系统中的应用与实践,谭文学 梅晓勇 王细萍 谭明涛 李剑波 潘承庆 著,¥64.00
 大数据地理信息系统：原理、技术与应用,钟耳顺 宋关福 汤国安 等著,¥34.90
 程序员面试笔试通关宝典,聚慕课教育研发中心,¥29.90
 智能驾驶 口袋里的人工智能 人工智能知识启蒙科普读物 AI技术应用 汽车智能驾驶智慧驾驶无人驾驶技术传感器技术 广东科技,陈俊龙 郭继舜,¥35.00
" AI,2045",日本经济新闻社,¥24.00
 应用STATA做统计分析,郭志刚,¥31.20
 Python数据分析之道——Thinking in Pandas,（美）汉娜 斯捷潘内克 著,¥23.00
 Photoshop移动UI创意设计,齐岷,¥49.50
 从人脑到人工智能：带你探索AI的过去和未来,俞勇 主编,¥42.20
 计算机常用工具软件基础教程（第2版）（微课版）,文杰书院,¥29.90
 Java语言程序设计(第二版)--习题解答、实验指导及实训 (21世纪高等院校规划教材),贾振华 主编,¥9.20
 树莓派趣学实战100例——网络应用+Python编程+传感器+服务器搭建,余智豪 余泽龙,¥29.50
 Excel财务与会计办公实战从入门到精通,风云工作室 编著,¥29.50
 MakeCode与计算思维,陈杰、李岩，刘正云,¥24.50
 工业机器人工作站系统集成与应用,韩鸿鸾 编著,¥49.00
 Photoshop新媒体广告设计,倪林峰,¥34.90
 Mastercam X9 数控加工与典型案例,刘蔡保 主编,¥49.00
 乐学Web编程-网站制作不神秘,祝晓光 编,¥29.50
 C语言零起点精进攻略——C/C++入门·提高·精通,爱编程的魏校长 主编,¥49.00
 MongoDB从入门到项目实践（超值版）,聚慕课教育研发中心,¥49.50
 SPSS统计分析从入门到精通（第二版）,杜琳琳，时立文，薛晓光,¥39.50
 Linux入门很简单（入门很简单丛书）,刘金鹏 等编著,¥19.50
 信息学进阶,宋新波 熊 超 陈智敏 黄细光,¥24.90
 Java从入门到精通+C++从入门到精通+零基础Python编程从入门到精通全3册 javaC语言程序设计从入门到精通网,高明亮，王博 等 著,¥59.60
 会声会影X10全面精通：模板应用＋剪辑精修＋特效制作＋输出分享＋案例实战,袁诗轩,¥39.90
